url,title,company,location,description
https://ph.linkedin.com/jobs/view/junior-devops-engineer-at-media-meter-inc-4301595590?position=1&pageNum=0&refId=BWLFAiUWyoucQPUeH9WVVw%3D%3D&trackingId=4DEKVcR8%2Fsoq4zgNbjWZMQ%3D%3D,Junior DevOps Engineer,Media Meter Inc.,Quezon City,"At Talisik Labs, our focus lies on crafting tools powered by generative AI. In the past year alone, we've developed a suite of groundbreaking AI applications, exemplified by the Unified Salina App. This suite encompasses a chat-with-video app, a chat-with PDF app, and an AI assistant with memory capabilities. You'll be a key player in building and refining web applications like the V4 application. The V4 application, comprising Media Watch, Shared View, and Ad Watch, operates in harmony to deliver comprehensive media monitoring and analytics solutions, making a global impact.

We are seeking a highly skilled to oversee and drive the design, implementation, and optimization of our infrastructure and operations. The ideal candidate will be responsible for leading the development and maintenance of CI/CD pipelines, automating workflows, and ensuring smooth collaboration between development and operations teams. As a Lead DevOps Engineer, you will play a critical role in fostering a culture of continuous integration, delivery, and improvement across the organization





































Minimum Qualifications:"
https://ph.linkedin.com/jobs/view/devops-engineer-at-rcbc-4311866684?position=2&pageNum=0&refId=BWLFAiUWyoucQPUeH9WVVw%3D%3D&trackingId=BSrvrE7mFSdFRofwonLuQA%3D%3D,DevOps Engineer,RCBC,Taguig,"Job Summary

Responsible for the integration of security practices into the DevOps processes, ensuring the security, reliability, and efficiency of the Bank’s IT infrastructure and applications. The role works to maintain compliance with banking regulations and enhance the security posture and practices of the Bank.

How will you contribute?



What will make you successful?"
https://ph.linkedin.com/jobs/view/junior-devops-engineer-at-squadzip-4310485345?position=3&pageNum=0&refId=BWLFAiUWyoucQPUeH9WVVw%3D%3D&trackingId=Ltv4gjFXevlquMNuq1FQPg%3D%3D,Junior DevOps Engineer,Squadzip,Manila,"About Us

We are looking for individuals who can evangelize the idea that productive work can be done from anywhere! Right now businesses are spending billions on larger than necessary workspaces. The pandemic has forced businesses to consider work-from-home arrangements, but businesses are struggling to see this as a sustainable and productive way to move forward.

Squadzip is the Digital Extension of the Office, a platform that serves as a central reporting hub for all types of customer interactions, face-to-face interactions, video calls, voice calls, messaging, and more. We are looking for a few, energetic, driven individuals to help us spread this movement across the world.

We're building a reliable, secure, and scalable DevOps infrastructure to support our growing applications. Our team focuses on automation, cloud efficiency, and security best practices while ensuring smooth deployments and system reliability. We run on AWS, Docker, and CI/CD automation, and we're continuously improving our cloud infrastructure, security, and database performance. This is an AWS & Security-Focused position. If you love optimizing cloud environments, automating workflows, and implementing security best practices, we’d love to have you onboard!"
https://ph.linkedin.com/jobs/view/junior-devops-engineer-at-calltek-4279454905?position=4&pageNum=0&refId=BWLFAiUWyoucQPUeH9WVVw%3D%3D&trackingId=uGUuAFUj6fzke2jMha2mGQ%3D%3D,Junior DevOps Engineer,CallTek,Philippines,"We are looking for a motivated Junior DevOps Engineer to join our team at Staff4Me. In this role, you will support our senior engineers in building and maintaining robust infrastructure and automating processes. You will also assist in developing and deploying web applications and APIs.









vironment"
https://ph.linkedin.com/jobs/view/devops-engineer-at-stakefish-4304130519?position=5&pageNum=0&refId=BWLFAiUWyoucQPUeH9WVVw%3D%3D&trackingId=yBXsFQQhgLXOmXddnjfocA%3D%3D,DevOps Engineer,stakefish,Philippines,
https://ph.linkedin.com/jobs/view/devops-engineer-at-stakefish-4305797990?position=6&pageNum=0&refId=BWLFAiUWyoucQPUeH9WVVw%3D%3D&trackingId=t2YRNN5UnozAnKOQHICksQ%3D%3D,DevOps Engineer,stakefish,Philippines,
https://ph.linkedin.com/jobs/view/f2pool-devops-engineer-at-stakefish-4304110871?position=7&pageNum=0&refId=BWLFAiUWyoucQPUeH9WVVw%3D%3D&trackingId=iZcAwxgG2raIGhjEPW1h5g%3D%3D,(f2pool) DevOps Engineer,stakefish,Philippines,
https://ph.linkedin.com/jobs/view/devops-engineer-remote-at-dixio-4190849748?position=8&pageNum=0&refId=BWLFAiUWyoucQPUeH9WVVw%3D%3D&trackingId=swpa7cDUmGksooX5aDpGyw%3D%3D,DevOps Engineer (Remote),DiXiO,Metro Manila,"We are hiring!

DiXiO is on a mission to innovate financial messaging, and now, you can be part of it too!

If you are passionate about building scalable backend systems, optimizing infrastructure as code, and working on cutting-edge cloud technologies, we are looking for you! DiXiO is hiring a .

:

Develop and maintain backend services using (70%) and contribute to frontend development (30%) for technical customer interfaces.

Design and optimize cloud infrastructure using and to ensure scalability, security, and automation.

Work closely with cross-functional teams to integrate financial messaging solutions.

Troubleshoot and optimize system performance, ensuring high availability and reliability.

Collaborate with teams to implement best practices for CI/CD and DevOps workflows.

:

Ambitious, curious, innovative, and a team player.

Fluent in English ( is a big plus).

Strong experience in (backend-focused), with the ability to contribute to front-end development when needed.

Proficiency in and (infrastructure as code).

3–5 years of experience in software development, preferably in a B2B or SaaS environment.

Familiarity with cloud security best practices and API integrations.

:

If you are searching for an organization that invests in your professional career, look no further. We provide our Experts with the tools and resources needed to achieve their career aspirations. Plus, we are , so you can work from anywhere, avoiding the 8:00 AM traffic. Our team enjoys to maintain a healthy work-life balance.



DiXiO is a leading financial infrastructure platform connecting institutions to banks & leading financial rails worldwide. Our clients include banks, asset managers, investment funds, fintechs, and corporates in more than 60 countries."
https://ph.linkedin.com/jobs/view/devops-engineer-at-lydia-ai-4316382253?position=9&pageNum=0&refId=BWLFAiUWyoucQPUeH9WVVw%3D%3D&trackingId=HCVOec9q6BdwZMlyD39SSQ%3D%3D,DevOps Engineer,Lydia.ai,Manila,"Location: Manila, Philippines - Remote

Type: Full-time



Lydia AI is an applied artificial intelligence company on a mission to protect the health and prosperity of the next billion people. We build AI Agentic systems that help financial institutions and digital ecosystems personalize and automate financial protection for their users.

Founded at the University of Toronto, Lydia AI is backed by Information Venture Partners and Kickstart Ventures (the corporate venture arm of Globe Telecom). With offices in Canada, and Taiwan we are expanding our engineering team in the Philippines to support growth across Asia.



We’re looking for a DevOps Engineer to help us maintain and improve the infrastructure behind Lydia AI’s data and agentic systems. You’ll work with our developers and data teams to build efficient pipelines, ensure smooth deployments, and keep our environments secure and stable.

This role is great for someone with 3–5 years of experience who enjoys solving practical infrastructure problems, automating repetitive tasks, and learning new technologies in a global AI environment.















At Lydia AI, we believe in building technology that serves real people. You’ll join a diverse global team that values curiosity, collaboration, and continuous learning. We encourage experimentation, support growth, and celebrate different perspectives because that’s how meaningful innovation happens."
https://ph.linkedin.com/jobs/view/devops-engineer-work-from-home-at-thinkbit-solutions-4250804900?position=10&pageNum=0&refId=BWLFAiUWyoucQPUeH9WVVw%3D%3D&trackingId=AgpV6o4NcqDx%2FwCSR8cvyg%3D%3D,DevOps Engineer Work From Home,ThinkBIT Solutions,Quezon City,"Summary

You will support project teams working on developing and maintaining mobile & web applications. In this role, you and other specialized roles will work together to fulfill projects ranging from simple features to complex requirements, that demand further growth in deeper systems administration and technologies.



We expect you to﻿:"
