url,title,company,location,description
https://ph.linkedin.com/jobs/view/business-data-analyst-at-general-motors-4313365549?position=31&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=%2FuGupWxT2lQEVtrX5cX3zA%3D%3D,Business Data Analyst,General Motors,Taguig,"Job Description

Sponsorship: GM DOES NOT PROVIDE IMMIGRATION-RELATED SPONSORSHIP FOR THIS ROLE.  DO NOT APPLY FOR THIS ROLE IF YOU WILL NEED GM IMMIGRATION SPONSORSHIP (e.g., H-1B, TN, STEM OPT, etc.) NOW OR IN THE FUTURE.

This role is categorized as hybrid. This means the successful candidate is expected to report to GM Philippines office three times per week or other frequency dictated by the business.



The Transformation team within Global Business Solutions is passionate about driving a disruptive shift in strategy, structure, systems, processes, and technology across the enterprise. We strive to be global strategic business partners, delivering world class transformational solutions. We operate as a global organization, supporting various functions including Finance, Controllership, Purchasing, HR, Manufacturing, Sales, Marketing, and a growing list of new business partnerships.


















Our vision is a world with Zero Crashes, Zero Emissions and Zero Congestion and we embrace the responsibility to lead the change that will make our world better, safer and more equitable for all.



We believe we all must make a choice every day – individually and collectively – to drive meaningful change through our words, our deeds and our culture. Every day, we want every employee to feel they belong to one General Motors team.



General Motors is committed to being a workplace that is not only free of unlawful discrimination, but one that genuinely fosters inclusion and belonging. We strongly believe that providing an inclusive workplace creates an environment in which our employees can thrive and develop better products for our customers.

We encourage interested candidates to review the key responsibilities and qualifications for each role and apply for any positions that match their skills and capabilities. Applicants in the recruitment process may be required, where applicable, to successfully complete a role-related assessment(s) and/or a pre-employment screening prior to beginning employment. To learn more, visit .



General Motors offers opportunities to all job seekers including individuals with disabilities. If you need a reasonable accommodation to assist with your job search or application for employment, us or call us at 800-865-7580. In your email, please include a description of the specific accommodation you are requesting as well as the job title and requisition number of the position for which you are applying."
https://ph.linkedin.com/jobs/view/finance-data-analyst-at-jollibee-group-4312960830?position=32&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=NtfDO3ln19%2FACsN0wAVRow%3D%3D,Finance Data Analyst,Jollibee Group,Pasig,
https://ph.linkedin.com/jobs/view/data-and-business-analyst-at-san-miguel-corporation-4315536512?position=33&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=EyUtfvdp6Q%2BAHY8PZ9BU8g%3D%3D,Data and Business Analyst,San Miguel Corporation,Mandaluyong,"Job Requirements:
At least a college graduate, preferably with a degree in STEM fields such as Engineering, Business Administration, or Information Technology."
https://ph.linkedin.com/jobs/view/portfolio-data-analyst-at-maya-4311870787?position=34&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=5L8kSUGLOSPw7Q9l61c97A%3D%3D,Portfolio Data Analyst,Maya,Mandaluyong,
https://ph.linkedin.com/jobs/view/data-and-reporting-analyst-etl-expert-%E2%80%93-remote-at-growthassistant-4310502185?position=35&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=y5DYA8ykVbwIhwaETQiucw%3D%3D,Data and Reporting Analyst (ETL Expert) – Remote,GrowthAssistant,Philippines,
https://ph.linkedin.com/jobs/view/data-analyst-at-pioneer-insurance-4310318173?position=36&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=aMh9CiZ638cSygTkEy5Phg%3D%3D,Data Analyst,Pioneer Insurance,Makati,
https://ph.linkedin.com/jobs/view/data-analytics-specialist-at-maya-4306092287?position=37&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=uaczup57LeywPdwwWNkBXg%3D%3D,Data Analytics Specialist,Maya,"National Capital Region, Philippines",
https://ph.linkedin.com/jobs/view/data-analyst-at-solar-philippines-4315664917?position=38&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=tlw6QhlYNjta3FQienIBxg%3D%3D,Data Analyst,Solar Philippines,Makati,
https://ph.linkedin.com/jobs/view/junior-data-analyst-at-troveres-4312633067?position=39&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=TeI84PcVcpKInXp6O5qsXg%3D%3D,Junior Data Analyst,Troveres,Philippines,"We are seeking a skilled Data Analyst to join our growing team and lead the evaluation and optimization of our Amazon advertising performance. This remote position offers an exciting opportunity to work at the intersection of e-commerce advertising, data science, and AI-powered insights."
https://ph.linkedin.com/jobs/view/data-analyst-at-strategic-staffing-solutions-4311782090?position=40&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=Gu1z1NaL5jSsg1qMDXv7PA%3D%3D,Data Analyst,Strategic Staffing Solutions,Makati,"Position: Data Analyst
📍 Location: Ayala, Makati City
🖥️ Work Setup: Hybrid (2 Days Onsite / 3 Days Remote)
🕘 Day Shift"
https://ph.linkedin.com/jobs/view/reporting-analyst-at-korn-ferry-4314242815?position=41&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=q3TfbqjusxPaQDj4kyUzYQ%3D%3D,Reporting Analyst,Korn Ferry,Taguig,"The Associate, Reporting role will employ data science methods to produce information, metrics and recruitment performance insights that demonstrate the value of a Korn Ferry engagement to advance a client’s strategic and tactical Talent Acquisition goals."
https://ph.linkedin.com/jobs/view/analyst-data-at-royal-caribbean-group-4308027154?position=42&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=AcjXYYJX5eM7fQC7KYRg8w%3D%3D,"Analyst, Data",Royal Caribbean Group,Pasay,"Journey with us! Combine your career goals and sense of adventure by joining our incredible team of employees at Royal Caribbean Group. We are proud to offer a competitive compensation and benefits package, and excellent career development opportunities, each offering unique ways to explore the world.

We are proud to be the vacation-industry leader with global brands — including Royal Caribbean International, Celebrity Cruises and Silversea Cruises — the most innovative fleet and private destinations, and the best people. Together, we are dedicated to turning the vacation of a lifetime into a lifetime of vacations for our guests.

Royal Caribbean Group’s Contact Center Analytics and Solutions Team has an exciting career opportunity for a full time Data Analyst reporting to the Sr. Manager, Contact Center Analytics Solutions.



The Contact Center Analytics & Solutions team is seeking a Data Analyst who will be responsible for delivering impactful insights into key business decisions and supporting projects/building tools that empower our end users to work efficiently. The right person for this role has exceptional analytical capabilities, thrives in a fast-paced environment, loves problem-solving, is a great communicator, and is passionate about our end user experience.













As you go through the application process, our recruiters will be glad to provide guidance, and more relevant details to answer any additional questions. Thank you again for your interest in Royal Caribbean Group. We'll hope to see you onboard soon!

It is the policy of the Company to ensure equal employment and promotion opportunity to qualified candidates without discrimination or harassment on the basis of race, color, religion, sex, age, national origin, disability, sexual orientation, sexuality, gender identity or expression, marital status, or any other characteristic protected by law. Royal Caribbean Group and each of its subsidiaries prohibit and will not tolerate discrimination or harassment."
https://ph.linkedin.com/jobs/view/reference-data-services-junior-analyst-at-citi-4105477857?position=43&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=z4mwJF0UFSWYn32oVno27A%3D%3D,Reference Data Services Junior Analyst,Citi,Taguig,"Whether you’re at the start of your career or looking to discover your next adventure, your story begins here. At Citi, you’ll have the opportunity to expand your skills and make a difference at one of the world’s most global banks. We’re fully committed to supporting your growth and development from the start with extensive on-the-job training and exposure to senior leaders, as well as more traditional learning. You’ll also have the chance to give back and make a positive impact where we live and work through volunteerism.



Citi’s enables Citi to achieve its day-to-day operational and long-term growth goals, enabling execution of Citi’s strategy by providing services, technical solutions and infrastructure across the bank.

We’re currently looking for a high caliber professional to join our team as (Internal Job Title: – ) based in BGC Taguig, Philippines. Being part of our team means that we’ll provide you with the resources to meet your unique needs, empower you to make healthy decision and manage your financial well-being to help plan for your future. For instance:



The Reference Data Services Analyst 1 is a trainee professional role. Requires a good knowledge of the range of processes, procedures and systems to be used in carrying out assigned tasks and a basic understanding of the underlying concepts and principles upon which the job is based. Good understanding of how the team interacts with others in accomplishing the objectives of the area. Makes evaluative judgements based on the analysis of factual information. They are expected to resolve problems by identifying and selecting solutions through the application of acquired technical experience and will be guided by precedents. Must be able to exchange information in a concise and logical way as well as be sensitive to audience diversity. Limited but direct impact on the business through the quality of the tasks/services provided. Impact of the job holder is restricted to own job.









Working at Citi is far more than just a job. A career with us means joining a family of more than 230,000 dedicated people from around the globe. At Citi, you’ll have the opportunity to grow your career, give back to your community and make a real impact.





This job description provides a high-level review of the types of work performed. Other job-related duties may be assigned as required.



------------------------------------------------------



Operations - Services

------------------------------------------------------



Reference Data Services

------------------------------------------------------



------------------------------------------------------



Please see the requirements listed above.

------------------------------------------------------



For complementary skills, please see above and/or contact the recruiter.

------------------------------------------------------"
https://ph.linkedin.com/jobs/view/data-analyst-at-pluxee-4299241976?position=44&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=MO1I0xoTA4K26RSO1Gr8%2FA%3D%3D,Data Analyst,Pluxee,Manila,
https://ph.linkedin.com/jobs/view/business-intelligence-strategy-and-projects-at-shopee-4055959755?position=45&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=7O5hGCqsATYOb%2FxqRVroeA%3D%3D,Business Intelligence - Strategy and Projects,Shopee,Manila,"Job Description

Contribute to Shopee’s growth objectives by improving users experience, optimizing spending/P&L and deriving required resources to achieve them;"
https://ph.linkedin.com/jobs/view/data-analytics-specialist-at-unilab-inc-4142989762?position=46&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=PWyWaoEGahksVpeIrDyRWg%3D%3D,DATA ANALYTICS SPECIALIST,"Unilab, Inc.",Mandaluyong,
https://ph.linkedin.com/jobs/view/consumer-banking-group-mis-officer-at-bdo-unibank-4315088400?position=47&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=my5RkvaCJFOPWKjU%2FkwaFg%3D%3D,Consumer Banking Group - MIS Officer,BDO Unibank,"National Capital Region, Philippines",
https://ph.linkedin.com/jobs/view/data-analyst-at-maxicare-healthcare-corporation-4206500491?position=48&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=onm7hth4rL06esPvkfaQCw%3D%3D,Data Analyst,Maxicare Healthcare Corporation,Makati,"Responsibilities

This position ensures that targets on cost, patient experience and patient outcomes for an assigned Business (i.e.In-patient, Outpatient, ER, Medical, Sales, Marketing and Operations, etc) are achieved. He/ She is responsible for monitoring actual performance against target by performing data analytics on lead, real time and lag performance indicators, variance analysis, and recommending or implementing interventions to deliver expected results.

The Successful Candidate Will Report To One Of The Utilization Management Leads Supporting Assigned Business Line And Will Work To Achieve The Following"
https://ph.linkedin.com/jobs/view/data-analyst-mid-at-angkas-4314621417?position=49&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=qN2lZX3KtMY3LfwZ1ByRTQ%3D%3D,Data Analyst (Mid),Angkas,Makati,"About Us

We are a fast-growing ride-hailing company transforming urban transportation. Our mission is to make mobility safer, smarter, and more accessible through data-driven decisions. As we continue to scale, we're looking for a passionate and experienced Data Scientist to join our team and play a pivotal role in driving insights, innovation, and impact across the organization.



We are seeking a Mid Level Data Analyst who thrives on solving complex business challenges using data. In this role, you will collaborate cross-functionally with product, engineering, operations, and marketing teams to deliver actionable insights to enhance key business areas such as pricing, supply-demand matching, customer retention, and many more."
https://ph.linkedin.com/jobs/view/senior-data-analyst-at-shopee-4306058577?position=50&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=2DlkxPYxznXJkPSrIwvHTA%3D%3D,Senior Data Analyst,Shopee,Manila,"Job Description

As an Analyst, you will play a crucial role in supporting the Mall Acquisition, Incubation, and Offsite teams by providing valuable insights and conducting in-depth analyses of relevant data and information. Your work will directly contribute to the planning, strategizing, and decision-making processes of the organization."
https://ph.linkedin.com/jobs/view/reporting-analyst-at-optum-4316471038?position=51&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=8cGCqsW0zgRA6uZxqugaEw%3D%3D,Reporting Analyst,Optum,"National Capital Region, Philippines","Job Responsibilities

Explain, Present and Analyze the current client performance on various Metrics. investigates trends and issues and provides explanations and interpretations within the lines of business that they support"
https://ph.linkedin.com/jobs/view/data-analyst-marketing-at-nasdaq-4311881121?position=52&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=l6UfJvZ%2BD6U86DsoV8JGZg%3D%3D,Data Analyst - Marketing,Nasdaq,Taguig,"Why Nasdaq

When you work at Nasdaq, you’re working for more open and transparent markets so that more people can access opportunities. Connections can be made, jobs can be created, and communities can thrive. We want all our employees to have access to opportunity, too. That means planning for career growth, ensuring you have the tools you need, and promoting an inclusive culture where we’re all valued for our unique perspective.

Here, you will work for a global tech leader committed to breaking down barriers to inclusive prosperity. We see technology as a means to free people up to work together more productively and effectively by centralizing data, analytics, and market intelligence.

Here, we’re committed to building a more diverse and inclusive workforce. Not only is it our responsibility to do better, but we also need representative voices to power the fresh thinking that is vital for our business and our clients.



This is a permanent full-time role based in Bonifacio Global City, Taguig following a hybrid work model setup (at least 2 in office days per week).

You can expect an autonomous but fast-paced work environment where you are recognized for your results and ability to drive things forward. Every day brings many opportunities to learn & grow and rewards with a global impact we create.

In return, you will receive HMO coverage for you and your dependents, employee stock purchase plan, equity grant, retirement plan, annual bonus, free counseling sessions, subscription to e-learning platforms, fitness, wellness and more.



We are seeking a meticulous and diligent to join the Financial Technology Go-to-Market marketing team. The main responsibility of this role will be to capture and cleanse data that drives marketing campaigns and initiatives, contributing to significant pipeline generation across the sales organisation. This includes cleansing existing data within our Salesforce CRM system as well as new data aggregation.

This position requires an individual who can ensure that our CRM data is accurately tagged for targeting and reporting. The Data Analyst will play a crucial role in building out target accounts and people and tagging them appropriately. One of the key skills required is a familiarity with AI tools and agents and know how to employ these tools in data cleansing and enrichment.









Please follow through by clicking the “Apply” link and submitting your application. If your skills and experience are a match, we will be in touch soon. In the meantime, please visit our website and social media channels to learn more about our innovative business, inclusive culture and discover why Nasdaq Manila is Great Place To Work certified!"
https://ph.linkedin.com/jobs/view/business-data-analyst-at-digiplus-interactive-corp-4262805845?position=53&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=R7MUH1E5swrVqt2N1cu1Uw%3D%3D,Business Data Analyst,DigiPlus Interactive Corp,Taguig,
https://ph.linkedin.com/jobs/view/affiliate-data-analyst-at-shopee-4307018294?position=54&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=ElXkhWgEmEGiLh0OWffXAw%3D%3D,Affiliate Data Analyst,Shopee,Manila,"Job Description

Be involved in making sound business decisions by utilizing available data and crafting insights to strengthen proposals, craft programs, and improve current strategies"
https://ph.linkedin.com/jobs/view/bi-analyst-ph-at-coins-ph-4317383425?position=55&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=0mWuhyLiHXCI2cOPVYQ20w%3D%3D,BI Analyst (PH),Coins.ph,Taguig,"Join the Pioneer Crypto Brand in the Philippines!

Coins is the most established crypto brand in The Philippines and has gained the trust of more than 18 million users. Through the easy-to-use mobile app, users can buy and sell a variety of different cryptocurrencies and access a wide range of financial services.

Coins is fully regulated by the Bangko Sentral ng Pilipinas (BSP) and is the first ever crypto-based company in Asia to hold both Virtual Currency and Electronic Money Issuer licenses from a central bank.




























Meaningful Collaborations - The successful candidate will work cross-functionally with other relevant teams to carry out implementations that will improve and create an impact on customer experience.

Scalable Growth - Be part of a fast-growing organization with the vision to expand its territories outside APAC which will provide opportunities for career advancement.

A Space For Bright Ideas - Let your bright ideas be converted into meaningful changes! Coins culture welcomes new ideas backed up by data to create an impact.

We may use artificial intelligence (AI) tools to support parts of the hiring process, such as reviewing applications, analyzing resumes, or assessing responses. These tools assist our recruitment team but do not replace human judgment. Final hiring decisions are ultimately made by humans. If you would like more information about how your data is processed, please contact us."
https://ph.linkedin.com/jobs/view/data-analyst-crm-at-home-credit-philippines-4315707556?position=56&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=Leu3AmRxRKzJ9eqvxkfy0Q%3D%3D,Data Analyst (CRM),Home Credit Philippines,Taguig,
https://ph.linkedin.com/jobs/view/data-analyst-at-relay-human-cloud-4313254850?position=57&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=Z4IMMtMVyY2pq1mmX574sQ%3D%3D,Data Analyst,Relay Human Cloud,Makati,
https://ph.linkedin.com/jobs/view/data-analyst-wfh-dayshift-at-microsourcing-4316484911?position=58&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=StQdRINHAkXl4JHcroshJQ%3D%3D,Data Analyst - WFH (Dayshift),MicroSourcing,Pasig,"Discover your 100% YOU with MicroSourcing!

Position: Data Analyst

Work setup & shift: Remote | Day Shift

Why join MicroSourcing?















With over 9,000 professionals across 13 delivery centers, MicroSourcing is the pioneer and largest offshore provider of managed services in the Philippines.

Our commitment to 100% YOU

MicroSourcing firmly believes that our company's strength lies in our people's diversity and talent. We are proud to foster an inclusive culture that embraces individuals of all races, genders, ethnicities, abilities, and backgrounds. We provide space for everyone, embracing different perspectives, and making room for opportunities for each individual to thrive.

At MicroSourcing, equality is not merely a slogan - it's our commitment. Our way of life. Here, we don't just accept your unique authentic self - we celebrate it, valuing every individual's contribution to our collective success and growth. Join us in celebrating YOU and your 100%!

For more information, visit https://www.microsourcing.com/"
https://ph.linkedin.com/jobs/view/reporting-analyst-at-fella-health-remote-%2418-5k-yr-%2425k-yr-%2B-equity-at-aios-medical-fella-health-4303979783?position=59&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=l%2F0kJ47%2FzsH1XtRNhglfEA%3D%3D,"Reporting Analyst at Fella Health (Remote, $18.5k/yr - $25k/yr + equity)",Aios Medical (Fella Health),Philippines,"About Fella Health

Fella Health helps middle-aged men live 10 years longer.

We are the telemedicine clinic for bigger guys, worldwide. We use medical weight loss treatment to solve our fellas' most pressing healthcare need, then remain a fella's core healthcare provider for the rest of their life - focused on men's health, longevity, mental health, and primary care.

We will have served 1 million fellas by the end of 2026, and 10 million fellas by the end of 2028.

Our mission is to solve male obesity worldwide, by accelerating the take-up of GLP-1s in middle-aged men. From this, we’ll become the world’s leading men’s health brand.

. We have expanded our state coverage to >95% of US population, have started to expand our clinical protocol beyond weight (e.g. testosterone), and are eyeing up international expansion.

We're still a young startup and are moving quickly. We have a way to go. This is still Day 1.

You can read more about working at Fella here: https://fella.notion.site/Working-at-Fella-14a2ac8575d34d148d009bb410387af4





The opportunity as

Fella Health is building a world-class team.

As the Reporting Analyst at Fella Health, you'll work closely with our operations team and other key stakeholders to deliver accurate, insightful data analysis and reporting that drives informed decision-making across the organization.

You'll take ownership of developing and maintaining a robust reporting framework, ensuring all teams have access to the data they need to drive success. Your primary focus will be supporting the operations team by analyzing patient data, tracking medication delivery times, and monitoring other key performance indicators. You'll also provide data support to other teams, such as growth, by working with data from ad platforms and sales.

As our data needs evolve, you'll continuously assess our data infrastructure and reporting processes, recommending and implementing enhancements that improve data accuracy, reliability, and accessibility. You'll stay up-to-date with the latest trends in data analysis and proactively identify opportunities to leverage new tools and technologies to drive business value.

Throughout your work, you'll maintain a proactive, solution-oriented approach, leveraging your expertise in big data, data warehouses, and scripting languages like SQL and Python to develop innovative solutions to complex data challenges. You'll be a trusted partner and advisor to teams across the organization, providing guidance and support to help them make data-driven decisions that drive success.

This is a full-time remote role.

You'll report directly to our Head of Ops, as well as work closely with our CEO (Richie Cartwright).

Key Responsibilities







- Work closely with the operations team to understand their data requirements, develop custom reports and dashboards, and provide ongoing support to help them make data-driven decisions that optimize processes and improve patient outcomes.

- Partner with other teams, such as growth and product, to provide data analysis and reporting support. Help them identify key metrics, develop reporting templates, and provide regular performance updates that drive actionable insights.



- Continuously assess our data management and reporting infrastructure, recommending and implementing enhancements that improve data accuracy, reliability, and accessibility. Stay up-to-date with the latest trends and best practices in data management and reporting.

- Create a comprehensive library of self-service reporting resources, including data dictionaries, query templates, and training materials. Empower teams across the organization to access and analyze data independently, with guidance and support from the reporting team.

- Work with our data science team to implement advanced analytics and machine learning techniques that uncover deeper insights and drive predictive and prescriptive decision-making. Collaborate with stakeholders to identify high-impact use cases and develop actionable solutions.

- Promote a culture of data-driven decision-making across the organization, providing training and support to help teams leverage data effectively. Host regular data reviews and workshops to share insights, best practices, and success stories, and to identify new opportunities for data-driven innovation.

Need to have



Nice to have



Our cultural standards

These are the core cultural standards to which we hold ourselves & our team-members at Fella:



&#127919; a poetic extract from one of our advisors."
https://ph.linkedin.com/jobs/view/business-intelligence-analyst-hybrid-urgent-at-concentrix-3811545916?position=60&pageNum=0&refId=AljvfdhwfYoofDre4kjixg%3D%3D&trackingId=WyhiM5gDj8MGZJW1CxKFGQ%3D%3D,Business Intelligence Analyst (Hybrid) - URGENT,Concentrix,Makati,
https://ph.linkedin.com/jobs/view/junior-devops-engineer-at-media-meter-inc-4301595590?position=1&pageNum=0&refId=mKn9V7wlL%2BaiPwRM1pcRwA%3D%3D&trackingId=%2F94aoOjcLpzPF3%2Fz4IwF1w%3D%3D,Junior DevOps Engineer,Media Meter Inc.,Quezon City,"At Talisik Labs, our focus lies on crafting tools powered by generative AI. In the past year alone, we've developed a suite of groundbreaking AI applications, exemplified by the Unified Salina App. This suite encompasses a chat-with-video app, a chat-with PDF app, and an AI assistant with memory capabilities. You'll be a key player in building and refining web applications like the V4 application. The V4 application, comprising Media Watch, Shared View, and Ad Watch, operates in harmony to deliver comprehensive media monitoring and analytics solutions, making a global impact.

We are seeking a highly skilled to oversee and drive the design, implementation, and optimization of our infrastructure and operations. The ideal candidate will be responsible for leading the development and maintenance of CI/CD pipelines, automating workflows, and ensuring smooth collaboration between development and operations teams. As a Lead DevOps Engineer, you will play a critical role in fostering a culture of continuous integration, delivery, and improvement across the organization





































Minimum Qualifications:"
