url,title,company,location,description
https://ph.linkedin.com/jobs/view/front-end-developer-at-digiplus-interactive-corp-4312398967?position=41&pageNum=0&refId=kSvL1AyM4JIl4JTDFpMtzQ%3D%3D&trackingId=QtS6gI4WXtofid30AcbmFQ%3D%3D,Front End Developer,DigiPlus Interactive Corp,Taguig,"About DigiPlus Interactive Corp.
DigiPlus Interactive Corp. pioneered digital entertainment in the Philippines. It introduced leading platforms BingoPlus and ArenaPlus, widely known for their engaging experiences in interactive gaming and sports entertainment. DigiPlus also operates GameZone, with more to come. For more information, visit: www.digiplus.com.ph."
https://ph.linkedin.com/jobs/view/front-end-software-engineer-at-domaintools-4314854669?position=42&pageNum=0&refId=kSvL1AyM4JIl4JTDFpMtzQ%3D%3D&trackingId=jL15k2HYOx9kCHZU%2FWu9mA%3D%3D,Front End Software Engineer,DomainTools,Philippines,"DomainTools is seeking a Software Engineer to join our Frontend Team. This position is perfect for someone interested in building powerful cybersecurity products and features for our enterprise customers. Our solutions help fuel mission critical efforts for customers including gathering threat intelligence, doing threat hunting, and performing online fraud investigation, and more."
https://ph.linkedin.com/jobs/view/web-app-developer-at-remoteva-4308940341?position=43&pageNum=0&refId=kSvL1AyM4JIl4JTDFpMtzQ%3D%3D&trackingId=%2BnSCbinIeBTlOh5ZEhSuQw%3D%3D,Web & App Developer,RemoteVA,Philippines,"RemoteVA PH is seeking a skilled Web & App Developer to join our dynamic team. The ideal candidate will have a strong background in UI/UX design for websites and experience in mobile application development. You will be responsible for creating visually appealing and user-friendly websites and mobile applications that meet our clients' needs.

Key Responsibilities:





Qualifications:





Working Schedule



send your CV and portfolio to: mondilla.jay03@gmail.com"
https://ph.linkedin.com/jobs/view/full-stack-web-developer-at-questronix-corporation-4309822093?position=44&pageNum=0&refId=kSvL1AyM4JIl4JTDFpMtzQ%3D%3D&trackingId=wEgh6e%2Fhbj3nGDaiZ4KkVA%3D%3D,Full Stack Web Developer,Questronix Corporation,Mandaluyong,"Job Description

Design and develop web applications using React.




Minimum Qualifications:"
https://ph.linkedin.com/jobs/view/web-developer-at-marie-france-group-of-companies-4304866881?position=45&pageNum=0&refId=kSvL1AyM4JIl4JTDFpMtzQ%3D%3D&trackingId=O7kmLHgejoimoR7JQ59aAg%3D%3D,Web Developer,Marie France Group of Companies,Makati,"We are seeking a Full Stack Web Developer to join our IT Department. The successful candidate will play a key role in building and maintaining web and mobile applications, supporting automation workflows, and assisting in system integrations. This position will work under the guidance of the Technical Lead and in collaboration with the Business Analyst and QA team to ensure the delivery of reliable and scalable solutions."
https://ph.linkedin.com/jobs/view/junior-full-stack-developer-with-aws-experience-at-calltek-4279456762?position=46&pageNum=0&refId=kSvL1AyM4JIl4JTDFpMtzQ%3D%3D&trackingId=XGMNMS2A2D%2BATiuaWoHBqA%3D%3D,Junior Full-Stack Developer with AWS experience,CallTek,Manila,"Staff4Me is currently seeking a motivated and talented Junior Full-Stack Developer with AWS experience to join our team. As a Junior Full-Stack Developer, you will have the opportunity to work on both front-end and back-end development tasks, utilizing your skills in AWS technologies. You will collaborate with cross-functional teams to develop and maintain web applications that meet our clients' needs and requirements."
https://ph.linkedin.com/jobs/view/front-end-web-engineer-at-codev-4306530108?position=47&pageNum=0&refId=kSvL1AyM4JIl4JTDFpMtzQ%3D%3D&trackingId=7ZnJ4JOLyn5fh%2BHfKsP6VQ%3D%3D,Front End Web Engineer,CoDev,Philippines,"Work Arrangement: Work From Home
Work Location: WFH Philippines
Working Days: Mondays to Fridays if (Mid or Night Shift)"
https://ph.linkedin.com/jobs/view/front-end-software-engineer-at-manulife-4258626321?position=48&pageNum=0&refId=kSvL1AyM4JIl4JTDFpMtzQ%3D%3D&trackingId=SlmVUOLWxlvT2cVdQ0vJJQ%3D%3D,Front End Software Engineer,Manulife,Makati,"We are seeking a talented and experienced Front End Software Engineer with expertise in Angular to join our dynamic engineering team. The ideal candidate will be responsible for designing, developing, and maintaining the front end of our web applications. You will work closely with cross-functional teams to deliver high-quality, scalable, and user-friendly interfaces. ?















Manulife Financial Corporation is a leading international financial services provider, helping people make their decisions easier and lives better. To learn more about us, visit https://www.manulife.com/en/about/our-story.html.



At Manulife/John Hancock, we embrace our diversity. We strive to attract, develop and retain a workforce that is as diverse as the customers we serve and to foster an inclusive work environment that embraces the strength of cultures and individuals. We are committed to fair recruitment, retention, advancement and compensation, and we administer all of our practices and programs without discrimination on the basis of race, ancestry, place of origin, colour, ethnic origin, citizenship, religion or religious beliefs, creed, sex (including pregnancy and pregnancy-related conditions), sexual orientation, genetic characteristics, veteran status, gender identity, gender expression, age, marital status, family status, disability, or any other ground protected by applicable law.

It is our priority to remove barriers to provide equal access to employment. A Human Resources representative will work with applicants who request a reasonable accommodation during the application process. All information shared during the accommodation request process will be stored and used in a manner that is consistent with applicable laws and Manulife/John Hancock policies. To request a reasonable accommodation in the application process, contact recruitment@manulife.com.



Hybrid"
https://ph.linkedin.com/jobs/view/fullstack-developer-at-questronix-corporation-4306417117?position=49&pageNum=0&refId=kSvL1AyM4JIl4JTDFpMtzQ%3D%3D&trackingId=I5EVG37qtstGsHjPTE2fpw%3D%3D,Fullstack Developer,Questronix Corporation,Pasig,"Job Description

Work with development teams and product managers to ideate software solutions




Minimum Qualifications:"
https://ph.linkedin.com/jobs/view/website-developer-at-mass-markets-4229433484?position=50&pageNum=0&refId=kSvL1AyM4JIl4JTDFpMtzQ%3D%3D&trackingId=Z06dHzTfd92ivsFO9PFJig%3D%3D,Website Developer,Mass Markets,San Fernando,"Position Overview

MCI is one of the fastest-growing tech-enabled business services companies in the USA, with a strong call center footprint and operations that extend across multiple countries. We deliver Customer Experience (CX), Business Process Outsourcing (BPO), and Anything-as-a-Service (XaaS) cloud technology solutions across a wide range of industries, including healthcare, retail, government, education, telecom, technology e-commerce, and financial services. Our contact centers are powered by both on-site and remote agents, leveraging advanced technologies to enhance customer journeys, drive scalability and reduce costs.

At MCI we are committed to fostering an environment where professionals can build meaningful careers, access continuous learning and development opportunities and contribute to the success of a globally expanding, industry-leading organization.

We are seeking a to join our team. As a Website Developer, you will be at the forefront of crafting engaging and user-friendly digital experiences that captivate audiences and drive business growth. Your expertise in web development technologies, coding languages, and design principles will empower you to create dynamic websites and web applications that meet client requirements and exceed user expectations.

To be considered for this role, you must complete a full application on our company careers page, including all screening questions and a brief pre-employment test.













All Positive, And Driven Applicants Are Encouraged To Apply. The Ideal Candidates For This Position Are Highly Motivated And Dedicated And Should Possess The Below Qualities







At MCI, your hard work deserves recognition and rewards. Our compensation and benefits packages are designed to be competitive and to grow with you over time. Starting compensation is based on experience, and we offer a variety of benefits and incentives to support and reward our team members.



We understand the importance of balance and support, which is why we offer a variety of benefits and incentives that go beyond a paycheck. Our team members enjoy:



Rank & File: ₱100,000 coverage

Supervisors/Managers: ₱120,000 coverage



In-house dental assistance worth ₱5,000, giving you easier access to quality care





MCI takes pride in tailoring our offerings to fit the needs of our diverse team across subsidiaries and locations. While specific benefits and incentives may vary by geography, the core of our commitment remains the same: rewarding effort, providing growth opportunities, and creating an environment where every employee feels valued.

If you’re ready to join a company that recognizes your contributions and supports your growth, MCI is the place for you. Apply today!



This job operates in a professional office environment. While performing the duties of this job, the employee will be largely sedentary and will be required to sit/stand for long periods while using a computer and telephone headset. The employee will be regularly required to operate a computer and other office equipment, including a phone, copier, and printer. The employee may occasionally be required to move about the office to accomplish tasks; reach in any direction; raise or lower objects, move objects from place to place, hold onto objects, and move or exert force up to forty (40) pounds.













Consistent with the Americans with Disabilities Act (ADA), it is the policy of MCI and its affiliates to provide reasonable accommodations when requested by a qualified applicant or employee with a disability unless such accommodations would cause undue hardship. The policy regarding requests for reasonable accommodation applies to all aspects of employment. If reasonable accommodations are needed, please contact Human Resources.



At MCI and its subsidiaries, we embrace differences and believe diversity benefits our employees, company, customers, and community. All aspects of employment at MCI are based solely on a person's merit and qualifications. MCI maintains a work environment free from discrimination, where employees are treated with dignity and respect. All employees are responsible for fulfilling MCI's commitment to a diverse and equal-opportunity work environment.

MCI does not discriminate against any employee or applicant on the basis of age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations, and ordinances. MCI will consider qualified applicants with criminal histories for employment in a manner consistent with local and federal requirements.

MCI will not tolerate discrimination or harassment based on any of these characteristics. We adhere to these principles in all aspects of employment, including recruitment, hiring, training, compensation, promotion, benefits, social and recreational programs, and discipline. In addition, MCI's policy is to provide reasonable accommodation to qualified employees with protected disabilities to the extent required by applicable laws, regulations, and ordinances where an employee works.



MCI helps customers take on their CX and DX challenges differently, creating industry-leading solutions that deliver exceptional experiences and drive optimal performance. MCI assists companies with business process outsourcing, staff augmentation, contact center customer services, and IT Services needs by providing general and specialized hosting, software, staff, and services.

In 2019, Marlowe Companies Inc. (MCI) was named by Inc. Magazine as Iowa's Fastest Growing Company in the State of Iowa and was named the 452nd Fastest Growing Privately Company in the USA, making the coveted top 500 for the first time. MCI's subsidiaries had previously made Inc. Magazine's List of Fastest-Growing Companies 15 times, respectively. MCI has ten business process outsourcing service delivery facilities in Georgia, Florida, Texas, New Mexico, California, Kansas, Nova Scotia, South Africa, and the Philippines.

Driving modernization through digitalization, MCI ensures clients do more for less. MCI is the holding company for a diverse lineup of tech-enabled business services operating companies. MCI organically grows, acquires, and operates companies that have synergistic products and services portfolios, including but not limited to Automated Contact Center Solutions (ACCS), customer contact management, IT Services (IT Schedule 70), and Temporary and Administrative Professional Staffing (TAPS Schedule 736), Business Process Management (BPM), Business Process Outsourcing (BPO), Claims Processing, Collections, Customer Experience Provider (CXP), Customer Service, Digital Experience Provider (DXP), Account Receivables Management (ARM), Application Software Development, Managed Services, and Technology Services, to mid-market, Federal & enterprise partners. MCI now employs 10,000+ talented individuals with 150+ diverse North American client partners across the following MCI brands: MCI BPO, MCI BPOaaS, MarketForce, GravisApps, Gravis Marketing, MarchEast, Mass Markets, MCI Federal Services (MFS), OnBrand24, The Sydney Call Center, Valor Intelligent Processing (VIP), BYC Aqua, EastWest BPO, TeleTechnology, and Vinculum.



The purpose of the above job description is to provide potential candidates with a general overview of the role. It's not an all-inclusive list of the duties, responsibilities, skills, and qualifications required for the job. You may be asked by your supervisors or managers to perform other duties. You will be evaluated in part based on your performance of the tasks listed in this job description.

The employer has the right to revise this job description at any time. This job description is not an employment contract, and either you or the employer may terminate employment at any time for any reason."
