url,title,company,location,description
https://ph.linkedin.com/jobs/view/data-scientist-i-data-science-at-western-digital-4313010460?position=1&pageNum=0&refId=jSvg20wxVK%2B2KtCoRfKhAw%3D%3D&trackingId=iUDIn2a%2BbxqNCS3%2Fn6FYgg%3D%3D,"Data Scientist I, Data Science",Western Digital,Philippines,"Company Description

At Western Digital, our vision is to power global innovation and push the boundaries of technology to make what you thought was once impossible, possible.

At our core, Western Digital is a company of problem solvers. People achieve extraordinary things given the right technology. For decades, we’ve been doing just that—our technology helped people put a man on the moon and capture the first-ever picture of a black hole.

We offer an expansive portfolio of technologies, HDDs, and platforms for business, creative professionals, and consumers alike under our Western Digital®, WD®, WD_BLACK™, and SanDisk® Professional brands.

We are a key partner to some of the largest and highest-growth organizations in the world. From enabling systems to make cities safer and more connected, to powering the data centers behind many of the world’s biggest companies and hyperscale cloud providers, to meeting the massive and ever-growing data storage needs of the AI era, Western Digital is fueling a brighter, smarter future.

Today’s exceptional challenges require your unique skills. Together, we can build the future of data storage.





As a you will be responsible for collecting and processing data from various sources, develop and deploy machine learning models and AI agents, and use generative AI to enhance data analysis. You’ll work closely with cross-functional teams to solve business problems and ensure clear communication with stakeholders. The role also involves thorough documentation to support reproducibility and system maintenance.

























Western Digital thrives on the power and potential of diversity. As a global company, we believe the most effective way to embrace the diversity of our customers and communities is to mirror it from within. We believe the fusion of various perspectives results in the best outcomes for our employees, our company, our customers, and the world around us. We are committed to an inclusive environment where every individual can thrive through a sense of belonging, respect and contribution.

Western Digital is committed to offering opportunities to applicants with disabilities and ensuring all candidates can successfully navigate our careers website and our hiring process. Please contact us at jobs.accommodations@wdc.com to advise us of your accommodation request. In your email, please include a description of the specific accommodation you are requesting as well as the job title and requisition number of the position for which you are applying.

Please be aware that Western Digital and its subsidiaries will never request payment as a condition for applying for a position or receiving an offer of employment. Should you encounter any such requests, please report it immediately to Western Digital Ethics Helpline or email compliance@wdc.com.

Western Digital thrives on the power and potential of diversity. As a global company, we believe the most effective way to embrace the diversity of our customers and communities is to mirror it from within. We believe the fusion of various perspectives results in the best outcomes for our employees, our company, our customers, and the world around us. We are committed to an inclusive environment where every individual can thrive through a sense of belonging, respect and contribution.

Western Digital is committed to offering opportunities to applicants with disabilities and ensuring all candidates can successfully navigate our careers website and our hiring process. Please contact us at jobs.accommodations@wdc.com to advise us of your accommodation request. In your email, please include a description of the specific accommodation you are requesting as well as the job title and requisition number of the position for which you are applying.

Please be aware that Western Digital and its subsidiaries will never request payment as a condition for applying for a position or receiving an offer of employment. Should you encounter any such requests, please report it immediately to Western Digital Ethics Helpline or email compliance@wdc.com."
https://ph.linkedin.com/jobs/view/data-scientist-advanced-analytics-at-unionbank-of-the-philippines-4306695519?position=2&pageNum=0&refId=jSvg20wxVK%2B2KtCoRfKhAw%3D%3D&trackingId=WlsFjHEjrH8e%2FCqbaBfbTw%3D%3D,Data Scientist (Advanced Analytics),UnionBank of the Philippines,Pasig,"The Data Scientist will work with a cross-functional team to uncover solutions using data in order to increase revenue, reduce costs, improve quality and performance, and manage risks while ensuring compliance with applicable regulation, laws, or internal guidelines of the bank."
https://ph.linkedin.com/jobs/view/data-scientist-at-dxc-technology-4316064962?position=3&pageNum=0&refId=jSvg20wxVK%2B2KtCoRfKhAw%3D%3D&trackingId=XaqB%2B64paFWI%2BLIenEyFGg%3D%3D,Data Scientist,DXC Technology,Taguig,
https://ph.linkedin.com/jobs/view/data-scientist-at-unionbank-of-the-philippines-4307951385?position=4&pageNum=0&refId=jSvg20wxVK%2B2KtCoRfKhAw%3D%3D&trackingId=S9QAhvTnBdbg5IQGDxqw3w%3D%3D,Data Scientist,UnionBank of the Philippines,Pasig,"JOB DESCRIPTION
Partner with stakeholders in defining business problems, identifying challenges, discovering opportunities, developing and implementing recommendations from data driven solutions and insights."
https://ph.linkedin.com/jobs/view/data-scientist-at-unionbank-of-the-philippines-4307944841?position=5&pageNum=0&refId=jSvg20wxVK%2B2KtCoRfKhAw%3D%3D&trackingId=06t3CGVRw1vgIsvlmqZmGA%3D%3D,Data Scientist,UnionBank of the Philippines,Pasig,"Job Description
Partner with stakeholders in defining business problems, identifying challenges, discovering opportunities, developing and implementing recommendations from data driven solutions and insights."
https://ph.linkedin.com/jobs/view/data-scientist-at-dxc-technology-4306478436?position=6&pageNum=0&refId=jSvg20wxVK%2B2KtCoRfKhAw%3D%3D&trackingId=qf3vOzW0fNATx3CM2FVhqw%3D%3D,Data Scientist,DXC Technology,Manila,"ABOUT DXC
DXC Technology is a Fortune 500 Global IT Services Leader and is ranked at 152. Our more than 130,000 people in 70-plus countries are entrusted by our customers to deliver what matters most. We use the power of technology to deliver mission critical IT services that transform global businesses. We deliver excellence for our customers, colleagues and communities around the world."
https://ph.linkedin.com/jobs/view/data-scientist-data-science-officer-at-bank-of-the-philippine-islands-bpi-4268495411?position=7&pageNum=0&refId=jSvg20wxVK%2B2KtCoRfKhAw%3D%3D&trackingId=NN1t77cC6Ln3HUCIURDswg%3D%3D,DATA SCIENTIST - DATA SCIENCE OFFICER,Bank of the Philippine Islands (BPI),Manila,"Develop analytical models and deliver data-driven solutions using statistical analysis, machine learning, and advanced analytics techniques. Apply data science methodologies to solve complex business problems and generate actionable insights that drive strategic outcomes.



Analytical Model Development



Business Collaboration & Delivery



Technical Operations & Quality Assurance"
https://ph.linkedin.com/jobs/view/data-scientist-ai-ml-engineer-at-dxc-technology-4309343757?position=8&pageNum=0&refId=jSvg20wxVK%2B2KtCoRfKhAw%3D%3D&trackingId=AUVBKzEDywhGbcmLulNJVQ%3D%3D,Data Scientist/ AI/ML Engineer,DXC Technology,Manila,"ABOUT DXC
DXC Technology is a Fortune 500 Global IT Services Leader and is ranked at 152. Our more than 130,000 people in 70-plus countries are entrusted by our customers to deliver what matters most. We use the power of technology to deliver mission critical IT services that transform global businesses. We deliver excellence for our customers, colleagues and communities around the world."
https://ph.linkedin.com/jobs/view/ml-ai-engineer-at-jway-group-inc-4119894876?position=9&pageNum=0&refId=jSvg20wxVK%2B2KtCoRfKhAw%3D%3D&trackingId=8B2E7jF2dmjDe4iOgwfzfA%3D%3D,ML/AI Engineer,"JWay Group, Inc.",Pasig,"About JWay Group, Inc.

JWay Group, Inc. is dedicated to delivering innovative and high-quality business solutions to our clients. We foster a culture of collaboration, continuous improvement, and client satisfaction. Join our team and be a part of a company that values excellence and professional growth.



We are seeking a talented and experienced ML/AI Engineer to join our team. In this role, you will be responsible for designing, developing, and implementing machine learning models and AI solutions to enhance our service offerings. The ideal candidate will have a strong background in machine learning, data science, and software engineering, with a passion for solving complex problems using AI technologies.























If you meet the qualifications and are excited about the opportunity to work with a forward-thinking company, please submit your resume and a cover letter detailing your experience and why you are a perfect fit for this role.

We celebrate diversity and are committed to creating an inclusive environment for all employees."
https://ph.linkedin.com/jobs/view/data-ai-associate-at-pwc-philippines-4316915476?position=10&pageNum=0&refId=jSvg20wxVK%2B2KtCoRfKhAw%3D%3D&trackingId=4T3SToIcNkfyP7Se8cWCAQ%3D%3D,Data & AI Associate,PwC Philippines,Makati,"Job overview
We are looking for an entry-level Data & AI Associate to join our dynamic team. In this role, you will support the design and implementation of data and artificial intelligence initiatives across cloud platforms. You will help turn data into actionable insights, contribute to AI-driven innovation, and strengthen business operations through analytics and automation. This role offers an excellent foundation for growing into a future data and AI leader by gaining hands-on experience with business-focused AI strategies."
